"","County","County.Code","Administered_Dose1_18_to_65","Series_Complete_18_to_65","Month.Code","Deaths","Month","Year","CTYNAME","STNAME","AGE18TO65","covid_deaths","covid_cases"
"5012","Sedgwick County, KS","20173",0,0,"2019/08",25,"08","2019","Sedgwick County","Kansas",307820,0,0
"5013","Sedgwick County, KS","20173",0,0,"2019/09",19,"09","2019","Sedgwick County","Kansas",307820,0,0
"5014","Sedgwick County, KS","20173",0,0,"2019/10",21,"10","2019","Sedgwick County","Kansas",307820,0,0
"5015","Sedgwick County, KS","20173",0,0,"2019/11",26,"11","2019","Sedgwick County","Kansas",307820,0,0
"5016","Sedgwick County, KS","20173",0,0,"2019/12",29,"12","2019","Sedgwick County","Kansas",307820,0,0
"5017","Sedgwick County, KS","20173",0,0,"2020/01",31,"01","2020","Sedgwick County","Kansas",311810,0,0
"5018","Sedgwick County, KS","20173",0,0,"2020/02",21,"02","2020","Sedgwick County","Kansas",311810,0,0
"5019","Sedgwick County, KS","20173",0,0,"2020/03",31,"03","2020","Sedgwick County","Kansas",311810,1,58
"5020","Sedgwick County, KS","20173",0,0,"2020/04",29,"04","2020","Sedgwick County","Kansas",311810,9,402
"5021","Sedgwick County, KS","20173",0,0,"2020/05",29,"05","2020","Sedgwick County","Kansas",311810,21,585
"5022","Sedgwick County, KS","20173",0,0,"2020/06",24,"06","2020","Sedgwick County","Kansas",311810,28,1260
"5023","Sedgwick County, KS","20173",0,0,"2020/07",31,"07","2020","Sedgwick County","Kansas",311810,39,4196
"5024","Sedgwick County, KS","20173",0,0,"2020/08",30,"08","2020","Sedgwick County","Kansas",311810,50,7306
"5025","Sedgwick County, KS","20173",0,0,"2020/09",36,"09","2020","Sedgwick County","Kansas",311810,93,9102
"5026","Sedgwick County, KS","20173",0,0,"2020/10",21,"10","2020","Sedgwick County","Kansas",311810,133,13138
"5027","Sedgwick County, KS","20173",0,0,"2020/11",31,"11","2020","Sedgwick County","Kansas",311810,150,27966
"5028","Sedgwick County, KS","20173",0,0,"2020/12",24,"12","2020","Sedgwick County","Kansas",311810,282,39423
"5029","Sedgwick County, KS","20173",14296,4998,"2021/01",36,"01","2021","Sedgwick County","Kansas",310705,375,49884
"5030","Sedgwick County, KS","20173",20931,14893,"2021/02",24,"02","2021","Sedgwick County","Kansas",310705,512,53571
"5031","Sedgwick County, KS","20173",69400,24967,"2021/03",32,"03","2021","Sedgwick County","Kansas",310705,578,54799
"5032","Sedgwick County, KS","20173",124753,88323,"2021/04",29,"04","2021","Sedgwick County","Kansas",310705,743,56132
"5033","Sedgwick County, KS","20173",139630,110867,"2021/05",28,"05","2021","Sedgwick County","Kansas",310705,767,57272
"5034","Sedgwick County, KS","20173",148604,121756,"2021/06",32,"06","2021","Sedgwick County","Kansas",310705,791,58027
"5035","Sedgwick County, KS","20173",159689,129290,"2021/07",24,"07","2021","Sedgwick County","Kansas",310705,810,59910
"5036","Sedgwick County, KS","20173",175739,139741,"2021/08",32,"08","2021","Sedgwick County","Kansas",310705,846,66503
"5037","Sedgwick County, KS","20173",186203,151091,"2021/09",29,"09","2021","Sedgwick County","Kansas",310705,932,76285
"5038","Sedgwick County, KS","20173",195629,159329,"2021/10",38,"10","2021","Sedgwick County","Kansas",310705,1017,81588
"5039","Sedgwick County, KS","20173",204650,167045,"2021/11",27,"11","2021","Sedgwick County","Kansas",310705,1073,86516
"5040","Sedgwick County, KS","20173",213319,173327,"2021/12",34,"12","2021","Sedgwick County","Kansas",310705,1103,96411
"5041","Shelby County, TN","47157",0,0,"2018/01",72,"01","2018","Shelby County","Tennessee",575900,0,0
"5042","Shelby County, TN","47157",0,0,"2018/02",67,"02","2018","Shelby County","Tennessee",575900,0,0
"5043","Shelby County, TN","47157",0,0,"2018/03",62,"03","2018","Shelby County","Tennessee",575900,0,0
"5044","Shelby County, TN","47157",0,0,"2018/04",58,"04","2018","Shelby County","Tennessee",575900,0,0
"5045","Shelby County, TN","47157",0,0,"2018/05",77,"05","2018","Shelby County","Tennessee",575900,0,0
"5046","Shelby County, TN","47157",0,0,"2018/06",61,"06","2018","Shelby County","Tennessee",575900,0,0
"5047","Shelby County, TN","47157",0,0,"2018/07",69,"07","2018","Shelby County","Tennessee",575900,0,0
"5048","Shelby County, TN","47157",0,0,"2018/08",57,"08","2018","Shelby County","Tennessee",575900,0,0
"5049","Shelby County, TN","47157",0,0,"2018/09",58,"09","2018","Shelby County","Tennessee",575900,0,0
"5050","Shelby County, TN","47157",0,0,"2018/10",83,"10","2018","Shelby County","Tennessee",575900,0,0
"5051","Shelby County, TN","47157",0,0,"2018/11",70,"11","2018","Shelby County","Tennessee",575900,0,0
"5052","Shelby County, TN","47157",0,0,"2018/12",72,"12","2018","Shelby County","Tennessee",575900,0,0
"5053","Shelby County, TN","47157",0,0,"2019/01",77,"01","2019","Shelby County","Tennessee",573041,0,0
"5054","Shelby County, TN","47157",0,0,"2019/02",63,"02","2019","Shelby County","Tennessee",573041,0,0
"5055","Shelby County, TN","47157",0,0,"2019/03",81,"03","2019","Shelby County","Tennessee",573041,0,0
"5056","Shelby County, TN","47157",0,0,"2019/04",81,"04","2019","Shelby County","Tennessee",573041,0,0
"5057","Shelby County, TN","47157",0,0,"2019/05",79,"05","2019","Shelby County","Tennessee",573041,0,0
"5058","Shelby County, TN","47157",0,0,"2019/06",70,"06","2019","Shelby County","Tennessee",573041,0,0
"5059","Shelby County, TN","47157",0,0,"2019/07",70,"07","2019","Shelby County","Tennessee",573041,0,0
"5060","Shelby County, TN","47157",0,0,"2019/08",77,"08","2019","Shelby County","Tennessee",573041,0,0
"5061","Shelby County, TN","47157",0,0,"2019/09",63,"09","2019","Shelby County","Tennessee",573041,0,0
"5062","Shelby County, TN","47157",0,0,"2019/10",86,"10","2019","Shelby County","Tennessee",573041,0,0
"5063","Shelby County, TN","47157",0,0,"2019/11",81,"11","2019","Shelby County","Tennessee",573041,0,0
"5064","Shelby County, TN","47157",0,0,"2019/12",76,"12","2019","Shelby County","Tennessee",573041,0,0
"5065","Shelby County, TN","47157",0,0,"2020/01",79,"01","2020","Shelby County","Tennessee",564471,0,0
"5066","Shelby County, TN","47157",0,0,"2020/02",73,"02","2020","Shelby County","Tennessee",564471,0,0
"5067","Shelby County, TN","47157",0,0,"2020/03",67,"03","2020","Shelby County","Tennessee",564471,1,396
"5068","Shelby County, TN","47157",0,0,"2020/04",67,"04","2020","Shelby County","Tennessee",564471,47,2507
"5069","Shelby County, TN","47157",0,0,"2020/05",79,"05","2020","Shelby County","Tennessee",564471,111,5003
"5070","Shelby County, TN","47157",0,0,"2020/06",73,"06","2020","Shelby County","Tennessee",564471,192,10028
"5071","Shelby County, TN","47157",0,0,"2020/07",78,"07","2020","Shelby County","Tennessee",564471,279,20797
"5072","Shelby County, TN","47157",0,0,"2020/08",75,"08","2020","Shelby County","Tennessee",564471,387,27697
"5073","Shelby County, TN","47157",0,0,"2020/09",84,"09","2020","Shelby County","Tennessee",564471,472,31540
"5074","Shelby County, TN","47157",0,0,"2020/10",86,"10","2020","Shelby County","Tennessee",564471,573,37764
"5075","Shelby County, TN","47157",0,0,"2020/11",72,"11","2020","Shelby County","Tennessee",564471,673,48561
"5076","Shelby County, TN","47157",8349,71,"2020/12",74,"12","2020","Shelby County","Tennessee",564471,903,67198
"5077","Shelby County, TN","47157",29885,13372,"2021/01",84,"01","2021","Shelby County","Tennessee",558717,1280,83029
"5078","Shelby County, TN","47157",55956,27871,"2021/02",75,"02","2021","Shelby County","Tennessee",558717,1498,88111
"5079","Shelby County, TN","47157",140828,62438,"2021/03",77,"03","2021","Shelby County","Tennessee",558717,1569,91220
"5080","Shelby County, TN","47157",218715,152429,"2021/04",72,"04","2021","Shelby County","Tennessee",558717,1619,95449
"5081","Shelby County, TN","47157",254817,201971,"2021/05",94,"05","2021","Shelby County","Tennessee",558717,1675,98757
"5082","Shelby County, TN","47157",271566,225145,"2021/06",63,"06","2021","Shelby County","Tennessee",558717,1689,99826
"5083","Shelby County, TN","47157",310167,245228,"2021/07",59,"07","2021","Shelby County","Tennessee",558717,1736,105503
"5084","Shelby County, TN","47157",345753,267406,"2021/08",81,"08","2021","Shelby County","Tennessee",558717,1878,125549
"5085","Shelby County, TN","47157",368050,291983,"2021/09",82,"09","2021","Shelby County","Tennessee",558717,2078,141609
"5086","Shelby County, TN","47157",384333,308324,"2021/10",78,"10","2021","Shelby County","Tennessee",558717,2256,146005
"5087","Shelby County, TN","47157",397592,326138,"2021/11",93,"11","2021","Shelby County","Tennessee",558717,2334,149122
"5088","Shelby County, TN","47157",410289,337205,"2021/12",61,"12","2021","Shelby County","Tennessee",558717,2708,166471
"5089","Snohomish County, WA","53061",0,0,"2018/01",35,"01","2018","Snohomish County","Washington",519766,0,0
"5090","Snohomish County, WA","53061",0,0,"2018/02",25,"02","2018","Snohomish County","Washington",519766,0,0
"5091","Snohomish County, WA","53061",0,0,"2018/03",33,"03","2018","Snohomish County","Washington",519766,0,0
"5092","Snohomish County, WA","53061",0,0,"2018/04",27,"04","2018","Snohomish County","Washington",519766,0,0
"5093","Snohomish County, WA","53061",0,0,"2018/05",28,"05","2018","Snohomish County","Washington",519766,0,0
"5094","Snohomish County, WA","53061",0,0,"2018/06",26,"06","2018","Snohomish County","Washington",519766,0,0
"5095","Snohomish County, WA","53061",0,0,"2018/07",24,"07","2018","Snohomish County","Washington",519766,0,0
"5096","Snohomish County, WA","53061",0,0,"2018/08",24,"08","2018","Snohomish County","Washington",519766,0,0
"5097","Snohomish County, WA","53061",0,0,"2018/09",30,"09","2018","Snohomish County","Washington",519766,0,0
"5098","Snohomish County, WA","53061",0,0,"2018/10",18,"10","2018","Snohomish County","Washington",519766,0,0
"5099","Snohomish County, WA","53061",0,0,"2018/11",22,"11","2018","Snohomish County","Washington",519766,0,0
"5100","Snohomish County, WA","53061",0,0,"2018/12",19,"12","2018","Snohomish County","Washington",519766,0,0
"5101","Snohomish County, WA","53061",0,0,"2019/01",34,"01","2019","Snohomish County","Washington",523141,0,0
"5102","Snohomish County, WA","53061",0,0,"2019/02",27,"02","2019","Snohomish County","Washington",523141,0,0
"5103","Snohomish County, WA","53061",0,0,"2019/03",24,"03","2019","Snohomish County","Washington",523141,0,0
"5104","Snohomish County, WA","53061",0,0,"2019/04",27,"04","2019","Snohomish County","Washington",523141,0,0
"5105","Snohomish County, WA","53061",0,0,"2019/05",22,"05","2019","Snohomish County","Washington",523141,0,0
"5106","Snohomish County, WA","53061",0,0,"2019/06",23,"06","2019","Snohomish County","Washington",523141,0,0
"5107","Snohomish County, WA","53061",0,0,"2019/07",29,"07","2019","Snohomish County","Washington",523141,0,0
"5108","Snohomish County, WA","53061",0,0,"2019/08",28,"08","2019","Snohomish County","Washington",523141,0,0
"5109","Snohomish County, WA","53061",0,0,"2019/09",28,"09","2019","Snohomish County","Washington",523141,0,0
"5110","Snohomish County, WA","53061",0,0,"2019/10",22,"10","2019","Snohomish County","Washington",523141,0,0
"5111","Snohomish County, WA","53061",0,0,"2019/11",14,"11","2019","Snohomish County","Washington",523141,0,0
"5112","Snohomish County, WA","53061",0,0,"2019/12",31,"12","2019","Snohomish County","Washington",523141,0,0
"5113","Snohomish County, WA","53061",0,0,"2020/01",34,"01","2020","Snohomish County","Washington",526508,0,1
"5114","Snohomish County, WA","53061",0,0,"2020/02",25,"02","2020","Snohomish County","Washington",526508,0,2
"5115","Snohomish County, WA","53061",0,0,"2020/03",39,"03","2020","Snohomish County","Washington",526508,32,1228
"5116","Snohomish County, WA","53061",0,0,"2020/04",17,"04","2020","Snohomish County","Washington",526508,108,2446
"5117","Snohomish County, WA","53061",0,0,"2020/05",21,"05","2020","Snohomish County","Washington",526508,147,3349
"5118","Snohomish County, WA","53061",0,0,"2020/06",25,"06","2020","Snohomish County","Washington",526508,170,4018
"5119","Snohomish County, WA","53061",0,0,"2020/07",28,"07","2020","Snohomish County","Washington",526508,197,5741
"5120","Snohomish County, WA","53061",0,0,"2020/08",33,"08","2020","Snohomish County","Washington",526508,220,7085
"5121","Snohomish County, WA","53061",0,0,"2020/09",26,"09","2020","Snohomish County","Washington",526508,223,8173
"5122","Snohomish County, WA","53061",0,0,"2020/10",31,"10","2020","Snohomish County","Washington",526508,244,10219
"5123","Snohomish County, WA","53061",0,0,"2020/11",24,"11","2020","Snohomish County","Washington",526508,301,15973
"5124","Snohomish County, WA","53061",0,0,"2020/12",27,"12","2020","Snohomish County","Washington",526508,393,23189
"5125","Snohomish County, WA","53061",34274,10127,"2021/01",32,"01","2021","Snohomish County","Washington",528196,488,28373
"5126","Snohomish County, WA","53061",51872,32721,"2021/02",30,"02","2021","Snohomish County","Washington",528196,538,30828
"5127","Snohomish County, WA","53061",136060,69590,"2021/03",31,"03","2021","Snohomish County","Washington",528196,558,32600
"5128","Snohomish County, WA","53061",257810,157343,"2021/04",29,"04","2021","Snohomish County","Washington",528196,566,35942
"5129","Snohomish County, WA","53061",335028,275216,"2021/05",24,"05","2021","Snohomish County","Washington",528196,585,38872
"5130","Snohomish County, WA","53061",363890,325367,"2021/06",28,"06","2021","Snohomish County","Washington",528196,604,40231
"5131","Snohomish County, WA","53061",381987,345977,"2021/07",32,"07","2021","Snohomish County","Washington",528196,620,42758
"5132","Snohomish County, WA","53061",404829,361079,"2021/08",36,"08","2021","Snohomish County","Washington",528196,649,51115
"5133","Snohomish County, WA","53061",387878,354378,"2021/09",31,"09","2021","Snohomish County","Washington",528196,698,59051
"5134","Snohomish County, WA","53061",399494,370064,"2021/10",23,"10","2021","Snohomish County","Washington",528196,758,65718
"5135","Snohomish County, WA","53061",408620,380084,"2021/11",35,"11","2021","Snohomish County","Washington",528196,797,72145
"5136","Snohomish County, WA","53061",417680,387626,"2021/12",22,"12","2021","Snohomish County","Washington",528196,841,80290
"5137","Spartanburg County, SC","45083",0,0,"2018/01",15,"01","2018","Spartanburg County","South Carolina",190490,0,0
"5138","Spartanburg County, SC","45083",0,0,"2018/02",27,"02","2018","Spartanburg County","South Carolina",190490,0,0
"5139","Spartanburg County, SC","45083",0,0,"2018/03",13,"03","2018","Spartanburg County","South Carolina",190490,0,0
"5140","Spartanburg County, SC","45083",0,0,"2018/04",15,"04","2018","Spartanburg County","South Carolina",190490,0,0
"5141","Spartanburg County, SC","45083",0,0,"2018/05",18,"05","2018","Spartanburg County","South Carolina",190490,0,0
"5142","Spartanburg County, SC","45083",0,0,"2018/06",13,"06","2018","Spartanburg County","South Carolina",190490,0,0
"5143","Spartanburg County, SC","45083",0,0,"2018/07",24,"07","2018","Spartanburg County","South Carolina",190490,0,0
"5144","Spartanburg County, SC","45083",0,0,"2018/08",20,"08","2018","Spartanburg County","South Carolina",190490,0,0
"5145","Spartanburg County, SC","45083",0,0,"2018/09",14,"09","2018","Spartanburg County","South Carolina",190490,0,0
"5146","Spartanburg County, SC","45083",0,0,"2018/10",21,"10","2018","Spartanburg County","South Carolina",190490,0,0
"5147","Spartanburg County, SC","45083",0,0,"2018/11",18,"11","2018","Spartanburg County","South Carolina",190490,0,0
"5148","Spartanburg County, SC","45083",0,0,"2018/12",24,"12","2018","Spartanburg County","South Carolina",190490,0,0
"5149","Spartanburg County, SC","45083",0,0,"2019/01",18,"01","2019","Spartanburg County","South Carolina",193486,0,0
"5150","Spartanburg County, SC","45083",0,0,"2019/02",30,"02","2019","Spartanburg County","South Carolina",193486,0,0
"5151","Spartanburg County, SC","45083",0,0,"2019/03",14,"03","2019","Spartanburg County","South Carolina",193486,0,0
"5152","Spartanburg County, SC","45083",0,0,"2019/04",23,"04","2019","Spartanburg County","South Carolina",193486,0,0
"5153","Spartanburg County, SC","45083",0,0,"2019/05",30,"05","2019","Spartanburg County","South Carolina",193486,0,0
"5154","Spartanburg County, SC","45083",0,0,"2019/06",21,"06","2019","Spartanburg County","South Carolina",193486,0,0
"5155","Spartanburg County, SC","45083",0,0,"2019/07",19,"07","2019","Spartanburg County","South Carolina",193486,0,0
"5156","Spartanburg County, SC","45083",0,0,"2019/08",28,"08","2019","Spartanburg County","South Carolina",193486,0,0
"5157","Spartanburg County, SC","45083",0,0,"2019/09",19,"09","2019","Spartanburg County","South Carolina",193486,0,0
"5158","Spartanburg County, SC","45083",0,0,"2019/10",21,"10","2019","Spartanburg County","South Carolina",193486,0,0
