Notes	Census Region	Census Region Code	State	State Code	Month	Month Code	Deaths	Population	Crude Rate
	Census Region 4: West	CENS-R4	New Mexico	35	"Oct., 2018"	2018/10	493	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Nov., 2018"	2018/11	447	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Dec., 2018"	2018/12	470	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Jan., 2019"	2019/01	517	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Feb., 2019"	2019/02	474	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Mar., 2019"	2019/03	482	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Apr., 2019"	2019/04	474	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"May, 2019"	2019/05	513	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Jun., 2019"	2019/06	488	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Jul., 2019"	2019/07	537	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Aug., 2019"	2019/08	500	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Sep., 2019"	2019/09	503	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Oct., 2019"	2019/10	498	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Nov., 2019"	2019/11	500	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Dec., 2019"	2019/12	553	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Jan., 2020"	2020/01	545	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Feb., 2020"	2020/02	466	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Mar., 2020"	2020/03	514	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Apr., 2020"	2020/04	531	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"May, 2020"	2020/05	649	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Jun., 2020"	2020/06	625	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Jul., 2020"	2020/07	630	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Aug., 2020"	2020/08	625	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Sep., 2020"	2020/09	597	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Oct., 2020"	2020/10	628	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Nov., 2020"	2020/11	773	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Dec., 2020"	2020/12	925	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Jan., 2021 "	2021/01	788	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Feb., 2021 "	2021/02	627	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Mar., 2021 "	2021/03	682	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Apr., 2021 "	2021/04	605	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"May, 2021 "	2021/05	652	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Jun., 2021 "	2021/06	648	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Jul., 2021 "	2021/07	652	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Aug., 2021 "	2021/08	732	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Sep., 2021 "	2021/09	820	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Oct., 2021 "	2021/10	759	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Nov., 2021 "	2021/11	870	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	New Mexico	35	"Dec., 2021 "	2021/12	1009	Not Applicable	Not Applicable
Total	Census Region 4: West	CENS-R4	New Mexico	35			28133	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jan., 2018"	2018/01	430	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Feb., 2018"	2018/02	379	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Mar., 2018"	2018/03	392	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Apr., 2018"	2018/04	418	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"May, 2018"	2018/05	408	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jun., 2018"	2018/06	425	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jul., 2018"	2018/07	438	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Aug., 2018"	2018/08	406	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Sep., 2018"	2018/09	401	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Oct., 2018"	2018/10	406	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Nov., 2018"	2018/11	394	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Dec., 2018"	2018/12	423	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jan., 2019"	2019/01	430	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Feb., 2019"	2019/02	387	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Mar., 2019"	2019/03	465	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Apr., 2019"	2019/04	382	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"May, 2019"	2019/05	401	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jun., 2019"	2019/06	373	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jul., 2019"	2019/07	433	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Aug., 2019"	2019/08	383	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Sep., 2019"	2019/09	384	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Oct., 2019"	2019/10	367	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Nov., 2019"	2019/11	424	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Dec., 2019"	2019/12	429	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jan., 2020"	2020/01	445	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Feb., 2020"	2020/02	384	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Mar., 2020"	2020/03	448	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Apr., 2020"	2020/04	434	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"May, 2020"	2020/05	447	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jun., 2020"	2020/06	461	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jul., 2020"	2020/07	532	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Aug., 2020"	2020/08	491	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Sep., 2020"	2020/09	458	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Oct., 2020"	2020/10	486	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Nov., 2020"	2020/11	498	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Dec., 2020"	2020/12	519	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jan., 2021 "	2021/01	544	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Feb., 2021 "	2021/02	442	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Mar., 2021 "	2021/03	439	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Apr., 2021 "	2021/04	470	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"May, 2021 "	2021/05	468	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jun., 2021 "	2021/06	524	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Jul., 2021 "	2021/07	543	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Aug., 2021 "	2021/08	592	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Sep., 2021 "	2021/09	592	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Oct., 2021 "	2021/10	628	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Nov., 2021 "	2021/11	567	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Utah	49	"Dec., 2021 "	2021/12	571	Not Applicable	Not Applicable
Total	Census Region 4: West	CENS-R4	Utah	49			21761	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jan., 2018"	2018/01	129	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Feb., 2018"	2018/02	100	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Mar., 2018"	2018/03	140	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Apr., 2018"	2018/04	121	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"May, 2018"	2018/05	116	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jun., 2018"	2018/06	94	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jul., 2018"	2018/07	126	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Aug., 2018"	2018/08	107	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Sep., 2018"	2018/09	99	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Oct., 2018"	2018/10	111	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Nov., 2018"	2018/11	104	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Dec., 2018"	2018/12	113	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jan., 2019"	2019/01	129	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Feb., 2019"	2019/02	97	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Mar., 2019"	2019/03	128	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Apr., 2019"	2019/04	95	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"May, 2019"	2019/05	121	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jun., 2019"	2019/06	101	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jul., 2019"	2019/07	124	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Aug., 2019"	2019/08	90	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Sep., 2019"	2019/09	130	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Oct., 2019"	2019/10	116	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Nov., 2019"	2019/11	114	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Dec., 2019"	2019/12	126	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jan., 2020"	2020/01	125	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Feb., 2020"	2020/02	119	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Mar., 2020"	2020/03	127	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Apr., 2020"	2020/04	111	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"May, 2020"	2020/05	122	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jun., 2020"	2020/06	128	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jul., 2020"	2020/07	148	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Aug., 2020"	2020/08	149	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Sep., 2020"	2020/09	132	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Oct., 2020"	2020/10	155	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Nov., 2020"	2020/11	150	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Dec., 2020"	2020/12	185	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jan., 2021 "	2021/01	141	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Feb., 2021 "	2021/02	124	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Mar., 2021 "	2021/03	146	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Apr., 2021 "	2021/04	112	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"May, 2021 "	2021/05	136	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jun., 2021 "	2021/06	149	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Jul., 2021 "	2021/07	147	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Aug., 2021 "	2021/08	206	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Sep., 2021 "	2021/09	208	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Oct., 2021 "	2021/10	215	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Nov., 2021 "	2021/11	198	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Wyoming	56	"Dec., 2021 "	2021/12	156	Not Applicable	Not Applicable
Total	Census Region 4: West	CENS-R4	Wyoming	56			6320	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jan., 2018"	2018/01	159	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Feb., 2018"	2018/02	134	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Mar., 2018"	2018/03	143	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Apr., 2018"	2018/04	145	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"May, 2018"	2018/05	123	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jun., 2018"	2018/06	129	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jul., 2018"	2018/07	157	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Aug., 2018"	2018/08	151	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Sep., 2018"	2018/09	147	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Oct., 2018"	2018/10	136	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Nov., 2018"	2018/11	152	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Dec., 2018"	2018/12	152	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jan., 2019"	2019/01	170	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Feb., 2019"	2019/02	154	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Mar., 2019"	2019/03	161	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Apr., 2019"	2019/04	130	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"May, 2019"	2019/05	146	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jun., 2019"	2019/06	141	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jul., 2019"	2019/07	125	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Aug., 2019"	2019/08	131	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Sep., 2019"	2019/09	139	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Oct., 2019"	2019/10	142	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Nov., 2019"	2019/11	158	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Dec., 2019"	2019/12	146	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jan., 2020"	2020/01	159	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Feb., 2020"	2020/02	140	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Mar., 2020"	2020/03	144	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Apr., 2020"	2020/04	129	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"May, 2020"	2020/05	166	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jun., 2020"	2020/06	165	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jul., 2020"	2020/07	173	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Aug., 2020"	2020/08	176	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Sep., 2020"	2020/09	179	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Oct., 2020"	2020/10	189	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Nov., 2020"	2020/11	174	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Dec., 2020"	2020/12	191	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jan., 2021 "	2021/01	187	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Feb., 2021 "	2021/02	139	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Mar., 2021 "	2021/03	154	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Apr., 2021 "	2021/04	191	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"May, 2021 "	2021/05	177	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jun., 2021 "	2021/06	168	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Jul., 2021 "	2021/07	182	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Aug., 2021 "	2021/08	234	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Sep., 2021 "	2021/09	246	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Oct., 2021 "	2021/10	308	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Nov., 2021 "	2021/11	245	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	Alaska	2	"Dec., 2021 "	2021/12	221	Not Applicable	Not Applicable
Total	Census Region 4: West	CENS-R4	Alaska	2			7908	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Jan., 2018"	2018/01	6612	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Feb., 2018"	2018/02	5599	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Mar., 2018"	2018/03	6066	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Apr., 2018"	2018/04	5607	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"May, 2018"	2018/05	5612	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Jun., 2018"	2018/06	5554	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Jul., 2018"	2018/07	5777	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Aug., 2018"	2018/08	5767	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Sep., 2018"	2018/09	5446	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Oct., 2018"	2018/10	5428	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Nov., 2018"	2018/11	5603	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Dec., 2018"	2018/12	5859	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Jan., 2019"	2019/01	6201	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Feb., 2019"	2019/02	5653	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Mar., 2019"	2019/03	6038	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Apr., 2019"	2019/04	5622	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"May, 2019"	2019/05	5755	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Jun., 2019"	2019/06	5689	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Jul., 2019"	2019/07	5624	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Aug., 2019"	2019/08	5610	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Sep., 2019"	2019/09	5517	Not Applicable	Not Applicable
	Census Region 4: West	CENS-R4	California	6	"Oct., 2019"	2019/10	5698	Not Applicable	Not Applicable
